,Course,Thing,Explanation,Date,Important,Index
1242,CS2102,Relational Model,"Topics
?> Relation_Schema
?> Relational_Model_Domain
?> Relational_Model_Relation
?> Relational_Model_Schema",11/08/2022,,660.0
1243,CS2102,Relation Schema,"Definition
> Specifies attributes and constraints
> Tables with rows and columns

Examples
> Modules(course, mc, exam)",11/08/2022,,661.0
1244,CS2102,Relational Model Domain,"Definition
> Set of atomic values (int, num, str)

Examples
> dom(course) = {cs2102, cs3223, cs4221}",11/08/2022,,662.0
1245,CS2102,Relational Model Relation,"Definition
> Set of records R(A₁... Aₙ) is a /Relation_Schema with name R and n attributes
> Row-wise MUST be unique",11/08/2022,Important,663.0
1246,CS2102,Relational Model Schema,"Definition
> Set of /Relation_Schema and /Data_Constraint",11/08/2022,,664.0
1247,CS2102,Data Constraint,"Types
?> Integrity_Constraint",11/08/2022,,665.0
1248,CS2102,Integrity Constraint,"Definition
> Condition that restricts what constitutes valid data
> May affect performance

Types
?> Domain_Constraint
?> Key_Constraint
?> Foreign_Key_Constraint",11/08/2022,Important,666.0
1249,CS2102,Domain Constraint,"Definition
> Ensure that the correct data types",11/08/2022,,667.0
1250,CS2102,Key Constraint,"Topics
?> Database_Superkey
?> Database_Key
?> Database_Candidate_Key
?> Database_Primary_Key",11/08/2022,,668.0
1251,CS2102,Foreign Key Constraint,"Definition
> Must refer to a primary key or is a null value",11/08/2022,,669.0
1252,CS2102,Database Superkey,"Definition
> Subset of attributes that uniquely identifies a tuple (index)
> {id, title} is a superkey",11/08/2022,,670.0
1253,CS2102,Database Key,"Definition
> /Superkey that is also minimal
> No subset of the key is a superkey
> {id, title} is not a key",11/08/2022,,671.0
1254,CS2102,Database Candidate Key,"Definition
> Set of all /Key for a relation",11/08/2022,,672.0
1255,CS2102,Database Primary Key,"Definition
> Selected /Candidate_Key for a relation
> Cannot be null",11/08/2022,,673.0
1256,CS2102,Relational Algebra,"Definition
> Procedural query language

Properties
> Closure - reltaions are closed

Topics
?> Relational_Algebra_Operand
?> Relational_Algebra_Operator",16/08/2022,,
1257,CS2102,Relational Algebra Operand,"Definition
> Relation
> Transform one or more input relations into one output relation",16/08/2022,,
1258,CS2102,Relational Algebra Operator,"Types
?> Unary_Operator__RA_
?> Binary_Operator__RA_
?> Null_Operator__RA_
?> Operator_Precedence__RA_",16/08/2022,Important,
1259,CS2102,Operator Precedence (RA),"Definition
> () op not ⋀ ⋁",16/08/2022,,
1260,CS2102,Unary Operator (RA),"Definition
> Applies to one relation at a time

Types
?> Selection_Operator__RA_
?> Projection_Operator__RA_
?> Renaming_Operator__RA_",16/08/2022,,
1261,CS2102,Set Operator (RA),"Types
> Union_Operator__RA_
> Intersection_Operator__RA_
> Set_Difference_Operator__RA_

Topics
?> Union_Compatibility",16/08/2022,,
1262,CS2102,Binary Operator (RA),"Definition
> Applies to two relations at a time

Types
?> Set_Operator__RA_
?> Cross_Product__RA_",16/08/2022,,
1263,CS2102,Cross Product (RA),"Definition
> Gives all possible combinations from both tables
> R × S ⟹ |R|*|S| rows",16/08/2022,,
1264,CS2102,Join Operator (RA),"Types
?> Inner_Join__RA_
?> Outer_Join__RA_",16/08/2022,,
1265,CS2102,Inner Join (RA),"Definition
> R ⋈_θ S = σ_θ(R × S) is joining by θ

Examples
> R ⋈_{manager=mname} S → join on manager

Types
?> Natural_Join__RA_",16/08/2022,,
1266,CS2102,Natural Join (RA),"Definition
> Join is performed over all attributes that R and S have in common
> If both R and S has the ""manager"" attribute, then merge on there
> If nothing in common, then empty

Examples
> R ⋈ S → join wherever possible",16/08/2022,Important,
1267,CS2102,Outer Join (RA),"Definition
> R ⟗_θ S = σ_θ(R × S) is joining by θ
> Dangling tuples, incomplete data is allowed
> Keep all data

Types
?> Left_Outer_Join__RA_
?> Right_Outer_Join__RA_
?> Natural_Outer_Join__RA_",16/08/2022,,
1268,CS2102,Left Outer Join (RA),"Definition
> R ⟕_θ S = σ_θ(R × S) is joining by θ
> Keep all from the left, and force the right to the left

Types
?> Natural_Left_Outer_Join__RA_",16/08/2022,,
1269,CS2102,Right Outer Join (RA),"Definition
> R ⟖_θ S = σ_θ(R × S) is joining by θ
> Keep all from the right, and force the left to the right

Types
?> Natural_Right_Outer_Join__RA_",16/08/2022,,
1270,CS2102,Natural Outer Join (RA),"Definition
> Joins wherever possible",16/08/2022,,
1271,CS2102,Natural Left Outer Join (RA),"Definition
> Joins wherever possible",16/08/2022,,
1272,CS2102,Natural Right Outer Join (RA),"Definition
> Joins wherever possible",16/08/2022,,
1273,CS2102,Union Compatibility,"Definition
> For all set operators, R and S must be union compatible

Properties
> Same number of attributes
> Compatible domains
> No need to have same attribute names
> Might not make semantic sense

Examples
> [name, age] not compatible with [age, name]
> [name, age] compatible with [fname, year]",16/08/2022,,
1274,CS2102,Selection Operator (RA),"Definition
> σ_c(R) selects all tuples from a relation R that satisfy condition c
> Basically WHERE

Examples
> σ_{age<5}(5) gives all the relations with age < 5",16/08/2022,,
1275,CS2102,Null Operator (RA),"Properties
> Comparing null → unknown
> Arithmetic null → null
> A ≡ null → checks whether is equal to null",16/08/2022,Important,
1276,CS2102,Projection Operator (RA),"Definition
> π_l(R) projects all the attributes of a relation in list l
> Basically SELECT UNIQUE

Examples
> π_name,address(R) gives all the unique name, address pairs ",16/08/2022,,
1277,CS2102,Renaming Operator (RA),"Definition
> ρ_l(R) renames the columns in the relation
> Basically AS

Examples
> ρ_fname<-name,age<-dob renames name to fname, and dob to age",16/08/2022,,
1278,MA2108,MA2108,"Topics
> /CS1231S
> /MA1521
?> Mathematical_Analysis_Foundation
?> Field
?> Completeness_Of_Real_Numbers",12/08/2022,,674.0
1279,MA2108,Mathematical Analysis Foundation,"Topics
?> Sets__MA_
?> Functions__MA_
?> Mathematical_Induction",16/08/2022,,
1280,MA2108,Sets (MA),"Topics
?> Sets
?> Uniqueness_Theorem__MA_
?> Cardinality__MA_",16/08/2022,,
1281,MA2108,Cardinality (MA),"Topics
?> Cardinality",16/08/2022,,
1282,MA2108,Functions (MA),"Topics
?> Function_Correspondence",16/08/2022,,
1283,MA2108,Uniqueness Theorem (MA),"Definition
> If S is a finite set, then the number of elements is a unique number",16/08/2022,,
1284,MA2108,Mathematical Induction,"Definition
> P(k-1) true ⟹ P(k) true

Types
?> Strong_Mathematical_Induction

Topics
?> Well_Ordering_Principle",16/08/2022,,
1285,MA2108,Strong Mathematical Induction,"Definition
> P(1) to P(k-1) true ⟹ P(k) true",16/08/2022,,
1286,MA2108,Triangle Inequality,"Properties
> |a+b| ≤ |a|+|b|
> ||a|-|b|| ≤ |a-b|",16/08/2022,,
1287,MA2108,Completeness Of Real Numbers,"Topics
?> Neighbourhood",19/08/2022,,
1288,MA2108,Neighbourhood,"Definition
> V_{ε}(a) is the ε neighbourhood centred at a (a-ε,a+ε)
> |x-a| < ε
> If a∈V_{ε}(c) ∀ε>0, then a=c

Topics
?> Open_Set
?> Closed_Set
?> Bounded",19/08/2022,Important,
1289,MA2108,Open Set,"Properties
> a∈(0,1) ⟹ V_a(a) ⊆ (0,1) or V_{1-a}(a) ⊆ (0,1)
> Does not work for /Closed_Set cos V_0(0) !⊆ [0,1]",19/08/2022,,
1290,MA2108,Closed Set,"Properties
>",19/08/2022,,
1291,MA2108,Upper Bound,"Definition
> w is upper bound of S if w≥s ∀s∈S
> Doesn't need to be tight
> May not exist and may not be part of the set

Types
?> Supremum",19/08/2022,,
1292,MA2108,Lower Bound,"Definition
> w is lower bound of S if w≤s ∀s∈S
> Doesn't need to be tight
> May not exist and may not be part of the set

Types
?> Infimum",19/08/2022,,
1293,MA2108,Bounded,"Definition
> Must have an /Upper_Bound and /Lower_Bound, otherwise unbounded

Topics
?> Upper_Bound
?> Lower_Bound",19/08/2022,,
1294,MA2108,Supremum,"Definition
> Least /Upper_Bound
> Unique for each set
> u is supremum of S (sup S) if it is an /Upper_Bound and is tight (∀v upper bounds ⟹ u ≤ v)

Prove
::Prove uniqueness
> Trichotomy

Types
?> Maximum__MA_",19/08/2022,,
1295,MA2108,Infimum,"Definition
> Largest /Lower_Bound
> Unique for each set
> u is infimum of S (inf S) if it is an /Lower_Bound and is tight (∀v lower bounds ⟹ u ≥ v)

Prove
::Prove uniqueness
> Trichotomy

Types
?> Minimum__MA_",19/08/2022,,
1296,MA2108,Maximum (MA),"Definition
> max S is the /Supremum that is in the set",19/08/2022,,
1297,MA2108,Minimum (MA),"Definition
> min S is the /Infimum that is in the set",19/08/2022,,
1298,CS2100,CS2100,"Topics
?> C_Programming
?> Number_Systems
?> Pointers_And_Functions
?> Arrays_Strings_Structures",13/08/2022,,676.0
1299,CS2100,C Programming,"Topics
?> Von_Neumann_Architecture
?> C_Operator_Associativity
?> C_Program_Structure
?> C_Selection_Statements
?> C_Repetition_Statements",13/08/2022,,677.0
1300,CS2100,Pointers And Functions,"Topics
?> Pointer
?> Scope_Rule",13/08/2022,,679.0
1301,CS2100,Pointer,"Definition
> System keeps track of a variable's address
> Assigned using &var
> Declared using *var

Usage
> scanf will input values into &vars once they're declared

Code <C
int a = 123;
int *p;

p = &a;

printf(""%d"", *p);
C>

Topics
?> Memory_Address
?> Incrementing_Pointers",17/08/2022,Important,
1302,CS2100,Memory Address,"Definition
> Where the variable is stored in memory

Topics
?> Memory_Allocation",17/08/2022,,
1303,CS2100,Memory Allocation,"Properties
> int - 4 bytes
> float - 4 bytes
> char - 1 byte
> double - 8 bytes",17/08/2022,,
1304,CS2100,Incrementing Pointers,"Definition
> When performing a pointer++, the memory shifts by /Memory_Allocation

Examples
> double pt = ffbff090
> pt++ ⟹ pt = ffbff090+8 = ffbff098",17/08/2022,,
1305,CS2100,Scope Rule,"Definition
> Determines which variables are available where

Topics
?> Static_Variable
?> Automatic_Variable
?> Activation_Record",17/08/2022,,
1306,CS2100,Static Variable,"Definition
> Static Variables exist in memory even after the function is completed",17/08/2022,,
1307,CS2100,Automatic Variable,"Definition
> Variables that only exist in memory when the function is running

Types
?> Local_Parameter
> Local_Function",17/08/2022,,
1308,CS2100,Local Parameter,"Definition
> Local parameters are only accessible in the function they are defined in
> They can't even change the value outside the function (have to use pointers)

Types
?> Formal_Parameter",17/08/2022,,
1309,CS2100,Formal Parameter,"Definition
> Formal parameters are local to the function they are declared in",17/08/2022,,
1310,CS2100,Activation Record,"Definition
> When a function is called, an activation record is created in the call stack, and memory is allocated for local parameters and variables",17/08/2022,,
1311,CS2100,Arrays Strings Structures,"Topics
?> Arrays__CO_
?> Strings__CO_
?> Structures__CO_",17/08/2022,,680.0
1312,CS2100,Arrays (CO),"Topics
?> Array_Declaration
?> Array_Pointer
?> Array_Assignment
?> Array_Parameters
?> Array_Modification",17/08/2022,,
1313,CS2100,Array Declaration,"Definition
> Includes element type, name and size

Topics
?> Valid_Array_Declaration
?> Invalid_Array_Declaration",17/08/2022,,
1314,CS2100,Valid Array Declaration,"Examples
> c[] = {4,5,6};
> c[5] = {4,5,6}; ⟹ missing values are padded with 0",17/08/2022,,
1315,CS2100,Invalid Array Declaration,"Examples
> c[2] = {4,5,6};
> int c[5]; c[5] = {4,5,6};",,,
1316,CS2100,Array Pointer,"Definition
> Array pointer will be the same as the &a[0] first element pointer",17/08/2022,,
1317,CS2100,Array Assignment,"Definition
> We cannot reassign arrays, as this will point it somewhere else
> We must copy the values individually

Examples
> L1 = L2 (illegal)",17/08/2022,,
1318,CS2100,Array Parameters,"Definition
> Can be written as [] in function header
> Provide size as another parameter

Examples
> function f(int [], int size);",17/08/2022,,
1319,CS2100,Array Modification,"Definition
> Arrays can be modified once they are sent into a function, even if unintentional",17/08/2022,,
1320,CS2100,Strings (CO),"Definition
> A string is an array of characters
> Terminates with \0, otherwise it is just an array of strings
> Without the \0, any accesses of the string will result in illegal access of memory (excess characters will be jibberish)
Topics
?> String_IO
?> String_Functions",17/08/2022,,
1321,CS2100,String IO,"Definition
> fgets() reads a string, including a newline, so may need to remove that \n
> printf() prints a string
> puts() prints a string, and adds a newline",17/08/2022,,
1322,CS2100,String Functions,"Types
> strlen(s) - number of characters in s
> strcmp(s1, s2) - compares strings for ordering
> strncmp(s1, s2, n) - compares the first n characters
> strcpy(s1, s2) - copies s2 values to s1",17/08/2022,,
1323,CS2100,Structures (CO),"Definition
> Grouping of members of different types

Topics
?> Structure_Declaration
?> Structure_Accessing
?> Structure_Modification",17/08/2022,,
1324,CS2100,Structure Declaration,"Code <C
typedef struct {
  int length, width, height;
} box_t;

box_t box = {3,4,5};
C>",17/08/2022,,
1325,CS2100,Structure Accessing,"Code <C
box_t.height;
C>",17/08/2022,,
1326,CS2100,Structure Modification,"Code <C
strcpy((*player_ptr).name, ""Peter"");
(*player_ptr).age = 56;

strcpy(player_ptr->name, ""Peter"");
player_ptr->age = 56;
C>",17/08/2022,,
1327,CS2100,Von Neumann Architecture,"Definition
> Describes a computer consisting of CPU, Memory and IO",13/08/2022,,681.0
1328,CS2100,C Operator Associativity,"Properties
> y=x++ ⟹ x ≠ y
> y=++x ⟹ x = y

Types
?> C_Primary_Expression_Operators
?> C_Unary_Operators
?> C_Binary_Operators
?> C_Ternary_Operators
?> C_Assignment_Operators",13/08/2022,Important,
1329,CS2100,C Primary Expression Operators,"Properties
> Associativity - L2R

Examples
> () [] . → expr++ expr--",13/08/2022,,
1330,CS2100,C Unary Operators,"Properties
> Associativity - R2L

Examples
> * & + - ! ~ ++expr --expr (typecast) sizeof ",13/08/2022,,
1331,CS2100,C Binary Operators,"Properties
> Associativity - L2R

Examples
> * / % + - < > == ≠ && ||",13/08/2022,,
1332,CS2100,C Ternary Operators,"Properties
> Associativity - R2L

Examples
> cond ? e1 : e2",13/08/2022,,
1333,CS2100,C Assignment Operators,"Properties
> Associativity - R2L

Examples
> = +=",13/08/2022,,
1334,CS2100,C Program Structure,"Topics
?> Preprocessor_Directive
?> C_Input_Output",13/08/2022,,682.0
1335,CS2100,Preprocessor Directive,"Definition
> What the computer will do before running the actual code

Topics
?> C_Header_Files
?> Macro_Expansions",13/08/2022,,
1336,CS2100,C Header Files,"Usage
> Enables the user to use certain functions like scanf() printf()
> Basically imports

Examples
><C #include <stdio.h> C>",13/08/2022,,
1337,CS2100,Macro Expansions,"Usage
> Define a macro for a constant value

Examples
><C #define Π 3.142 C>",13/08/2022,,
1338,CS2100,C Input Output,"Topics
?> C_Escape_Sequence
?> C_Input
?> C_Output",13/08/2022,,
1339,CS2100,C Escape Sequence,"Properties
><C \n C> - new line
><C \t C> - horizontal tab
><C \"" C> - double quote
><C %% C> - % character",13/08/2022,,
1340,CS2100,C Input,"Topics
?> C_Input_Placeholder

Examples
><C scanf() C>",13/08/2022,,
1341,CS2100,C Output,"Topics
?> C_Output_Placeholder

Examples
><C printf() C>",13/08/2022,,
1342,CS2100,C Input Placeholder,"Properties
><C %c C> - char
><C %d C> - int
><C %f C> - float
><C %lf C> - double
><C %s C> - string",13/08/2022,,
1343,CS2100,C Output Placeholder,"Properties
><C %c C> - char
><C %d C> - int
><C %f C> - float/double
><C %e C> - float/double (scientific notation)
><C %p C> - pointer
><C %s C> - string",13/08/2022,,
1344,CS2100,C Selection Statements,"Topics
?> C_Condition_Operators
?> C_Truth_Values
?> C_Logical_Operators
?> C_Short_Circuit_Evaluation",13/08/2022,,683.0
1345,CS2100,C Condition Operators,"Definition
> Expression evaluated to true or false",13/08/2022,,
1346,CS2100,C Truth Values,"Definition
> Boolean values
> 0 is false, anything else is true",13/08/2022,,
1347,CS2100,C Logical Operators,"Definition
> Combining two or more boolean expressions
> && || !",13/08/2022,,
1348,CS2100,C Short Circuit Evaluation,"Definition
> Skips the second part of the expression if unnecessary

Examples
><C e1 || e2 C>",13/08/2022,,
1349,CS2100,C Repetition Statements,"Topics
?> C_Break
?> C_Continue",13/08/2022,,684.0
1350,CS2100,C Break,"Definition
> Breaks the innermost loop",13/08/2022,,685.0
1351,CS2100,C Continue,"Definition
> Skips to the next iteration of the innermost loop",13/08/2022,,686.0
1352,CS2100,Number Systems,"Topics
?> C_Number_Systems
?> Binary_System
?> MSB",13/08/2022,,687.0
1353,CS2100,Binary System,"Topics
?> Binary_Conversion
?> Binary_Negative_Numbers
?> Binary_Arithmetic
?> Binary_Excess
?> Binary_Real_Numbers",13/08/2022,,
1354,CS2100,C Number Systems,"Types
?> C_Octal_System
?> C_Hexadecimal_System",13/08/2022,,688.0
1355,CS2100,C Octal System,"Definition
><C 032 C> is for octal number (32)",13/08/2022,,689.0
1356,CS2100,C Hexadecimal System,"Definition
><C 0x32 C> is for hexadecimal number (32)",13/08/2022,,690.0
1357,CS2100,Binary Conversion,"Topics
?> Binary_Whole_Number_Conversion
?> Binary_Decimal_Conversion
?> Binary_Octal_Conversion",13/08/2022,,691.0
1358,CS2100,Binary Whole Number Conversion,"Process
> Successively divide by 2 until quotient is 0",13/08/2022,,692.0
1359,CS2100,Binary Decimal Conversion,"Process
> Successively multiply by 2 until fractuibak product is 0

Examples
><MA
0.3125*2 = 0.625 → 0
0.625*2 = 1.25 → 1
0.25*2 = 0.5 → 0
0.5*2 = 1 → 1
⟹ 0.3125_10 = 0.0101_2
MA>",13/08/2022,,693.0
